id,EAP,HPL,MWS
id22121,0.593369685,0.373534285,0.033096029
id20872,0.771623705,0.098940149,0.129436147
id17720,0.251795624,0.650280298,0.097924078
id22658,0.121731919,0.792240254,0.086027828
id09567,0.23325332,0.403377128,0.363369552
id16445,0.701982109,0.109902507,0.188115384
id08349,0.368791059,0.1176444,0.51356454
id27437,0.04032886,0.27443422,0.68523692
id03812,0.598138892,0.379791823,0.022069285
id22304,0.849636859,0.074941489,0.075421652
id04449,0.615609562,0.283572235,0.100818203
id15605,0.639231484,0.182504473,0.178264043
id01768,0.586415739,0.21741998,0.196164281
id20019,0.478219077,0.129090978,0.392689945
id09593,0.007264353,0.98581882,0.006916828
id23179,0.566205671,0.260555176,0.173239154
id21279,0.805368563,0.008174886,0.186456551
id06711,0.247956338,0.039468599,0.712575062
id14243,0.012005887,0.979255819,0.008738294
id04839,0.062383537,0.725887289,0.211729174
id17220,0.064414104,0.91630596,0.019279936
id24177,0.385085484,0.168118805,0.446795711
id20512,0.034937344,0.007396484,0.957666172
id14036,1.42E-06,0.999793231,0.000205348
id25001,0.026189903,0.029364987,0.94444511
id06175,0.018347718,0.444418367,0.537233915
id24720,0.187448731,0.675981535,0.136569734
id08070,0.044954361,0.952328113,0.002717526
id18934,0.938554135,0.025000968,0.036444897
id01338,0.681472336,0.131975081,0.186552583
id19008,0.010766833,0.973942243,0.015290924
id19632,0.044689518,0.239685609,0.715624873
id26224,0.012801543,0.002770942,0.984427515
id08219,0.710736059,0.067072257,0.222191684
id24008,0.003133743,0.001754859,0.995111398
id12475,0.105963655,0.873107295,0.02092905
id05766,0.666828826,0.167846173,0.165325001
id27386,0.120375642,0.260894597,0.618729761
id12476,7.46E-07,0.99955504,0.000444214
id08311,0.72025099,0.219523199,0.060225811
id04996,0.944035006,0.039481001,0.016483993
id17350,0.727889452,0.162080118,0.110030429
id05546,0.131902369,0.844909207,0.023188424
id16504,0.194917314,0.780208337,0.024874349
id05782,0.029953726,0.0254523,0.944593973
id20560,0.77011703,0.063866126,0.166016843
id14171,0.093237973,0.378036313,0.528725714
id27461,0.51844275,0.167130503,0.314426747
id03581,0.348984949,0.037791613,0.613223438
id21847,0.228280085,0.010670881,0.761049034
id11712,0.897764043,0.07662796,0.025607997
id26738,0.014561117,0.081897174,0.903541708
id13668,0.997060817,0.002209734,0.000729449
id15114,0.493491419,0.058574965,0.447933616
id20130,0.69023353,0.061655778,0.248110692
id18331,0.425788768,0.01225976,0.561951472
id24465,0.997907831,0.001629542,0.000462626
id13539,0.401020025,0.474986733,0.123993242
id27564,0.145063485,0.723002717,0.131933798
id26043,0.985002719,0.006894115,0.008103166
id04965,0.422635552,0.075755796,0.501608653
id08645,0.388994985,0.044913534,0.566091481
id26610,0.558284744,0.088033102,0.353682154
id21737,0.468125089,0.138535419,0.393339493
id25784,0.108188032,0.890635842,0.001176126
id23030,0.899060613,0.021485504,0.079453883
id16450,0.003756358,0.957173016,0.039070626
id02161,0.78441026,0.073240335,0.142349405
id25535,0.825992194,0.017052969,0.156954837
id16566,0.679842893,0.060145306,0.260011801
id05714,0.486860711,0.149413157,0.363726132
id16524,0.710348158,0.273472199,0.016179643
id23941,0.043685964,0.902383384,0.053930652
id00831,0.022026517,0.016591506,0.961381977
id18145,0.389507395,0.311264618,0.299227987
id17227,0.411156534,0.01709729,0.571746176
id09417,0.515458317,0.218498297,0.266043386
id21307,0.586507027,0.286953749,0.126539223
id05650,0.134296855,0.851073408,0.014629736
id23901,0.648179569,0.200910761,0.15090967
id05831,0.993601469,0.000113425,0.006285106
id16708,0.351232938,0.488446781,0.160320281
id02281,0.315336345,0.323112536,0.361551119
id11599,0.511429801,0.137554943,0.351015256
id18353,0.4700526,0.391045405,0.138901995
id07413,0.040005183,0.945394813,0.014600004
id15653,0.155804147,0.771768804,0.072427049
id09715,0.076228493,0.016707791,0.907063715
id05108,0.429263958,0.529811757,0.040924285
id09537,0.520849815,0.130136773,0.349013412
id27596,0.92855909,0.058885912,0.012554998
id24255,0.169107916,0.007735785,0.823156299
id05080,0.015727827,0.019163188,0.965108985
id09484,0.776091678,0.083065114,0.140843208
id14864,0.425550655,0.031377002,0.543072342
id26836,0.731504338,0.133524639,0.134971023
id07003,0.853670825,0.127785309,0.018543867
id13750,0.119877758,0.835378433,0.044743809
id21799,0.250770663,0.538417402,0.210811935
id11285,0.995459462,0.003443482,0.001097057
id04735,0.410561604,0.322059817,0.267378579
id23049,0.007274291,0.006267077,0.986458632
id05826,0.240795569,0.737750811,0.02145362
id17916,0.897775859,0.101424079,0.000800063
id14081,0.071535107,0.002117723,0.92634717
id10527,0.746979046,0.041583695,0.21143726
id16059,0.028254769,0.950005439,0.021739793
id25542,0.475383297,0.521315399,0.003301304
id05402,0.50931514,0.129184807,0.361500054
id01927,0.591515346,0.083840529,0.324644125
id27656,0.268783405,0.363807201,0.367409394
id06708,0.040210639,0.766597504,0.193191858
id03524,0.459113277,0.315531725,0.225354998
id12297,0.717157807,0.071390839,0.211451354
id03439,0.636443582,0.146663128,0.216893291
id04587,0.001973662,0.986056337,0.011970001
id25470,0.820099807,0.169585015,0.010315178
id01212,0.422616792,0.50919302,0.068190189
id13932,0.850964852,0.074283047,0.074752101
id00124,0.22679296,0.024368262,0.748838778
id01592,0.153576051,0.217401738,0.629022211
id13461,0.351439349,0.378082352,0.270478299
id24681,0.567929074,0.279635578,0.152435349
id23245,0.03496375,0.058988908,0.906047341
id14073,0.735286083,0.224339047,0.04037487
id05172,0.864435265,0.067860908,0.067703826
id21979,0.780780246,0.080207737,0.139012017
id00328,0.809368057,0.016581123,0.17405082
id26102,0.951750912,0.012039206,0.036209882
id14867,0.680339447,0.067844535,0.251816018
id27544,4.80E-06,0.999212141,0.000783055
id16228,0.957798862,0.019339667,0.022861471
id16342,0.145346135,0.807283805,0.04737006
id24933,0.987133934,0.010841115,0.00202495
id04601,0.921094779,0.013400251,0.06550497
id01599,0.130054808,0.845073404,0.024871788
id06238,0.781856358,0.206513441,0.011630201
id06826,0.069082002,0.536748822,0.394169176
id23307,0.980652578,0.018985484,0.000361938
id13575,0.704793272,0.183345055,0.111861674
id24174,0.343543208,0.005359325,0.651097467
id19534,0.137448462,0.138047681,0.724503857
id19602,0.222199441,0.053012421,0.724788138
id26962,0.013900086,0.948513974,0.03758594
id04448,0.566915487,0.175515346,0.257569166
id09786,0.161867611,0.645020895,0.193111493
id25240,0.770154877,0.097480978,0.132364145
id14893,0.944429787,0.038710902,0.016859311
id24221,0.765647963,0.202865386,0.03148665
id04696,0.252488299,0.052852275,0.694659426
id15153,0.024884736,0.974427299,0.000687965
id13882,1.27E-05,0.996084455,0.003902828
id17836,0.473924506,0.465538067,0.060537427
id00574,0.40113696,0.598036908,0.000826131
id02078,0.040108826,0.4065056,0.553385575
id21206,0.352775099,0.588588299,0.058636602
id20084,0.357734586,0.025504964,0.61676045
id26598,0.034669897,0.091839532,0.873490572
id06838,0.362753423,0.01705356,0.620193016
id08786,0.034790358,0.093741442,0.8714682
id09550,0.057401572,0.043158915,0.899439514
id10206,0.746216842,0.015118705,0.238664453
id21113,0.995961134,0.003312429,0.000726438
id21151,0.832699213,0.100014824,0.067285963
id02692,0.954618975,0.03994366,0.005437365
id26446,0.891483066,0.068450964,0.04006597
id07377,0.619814183,0.253088771,0.127097046
id15998,0.896402778,0.053824003,0.049773219
id19637,0.645494308,0.077163994,0.277341698
id19735,0.087235891,0.62676534,0.285998769
id13739,0.495346651,0.059307568,0.445345781
id25175,0.747945515,0.182602958,0.069451527
id00563,0.208163542,0.085186443,0.706650015
id09982,0.680473357,0.030760966,0.288765677
id15459,0.010573373,0.987654525,0.001772102
id20785,0.050631024,0.120912056,0.82845692
id07145,0.051386695,0.353982663,0.594630642
id22204,0.263060038,0.699587614,0.037352348
id09285,0.61607016,0.1886974,0.195232441
id18157,0.568782029,0.064048714,0.367169257
id12134,0.082317539,0.032953775,0.884728686
id23914,0.997696365,0.001693126,0.000610509
id10483,0.640059005,0.187221873,0.172719122
id07092,0.776923585,0.079680286,0.14339613
id14786,0.516586378,0.07415053,0.409263092
id25741,0.722954342,0.0472783,0.229767358
id09050,0.449447594,0.519187877,0.031364529
id04938,0.831572365,0.100363045,0.06806459
id05901,0.504295773,0.235553002,0.260151225
id16975,0.010755924,0.985615116,0.003628961
id08547,0.021670594,0.015364287,0.962965119
id16355,0.899570141,0.039319955,0.061109905
id14568,0.826475872,0.021289325,0.152234803
id25599,0.034996938,0.623528154,0.341474908
id01670,0.236433288,0.752559953,0.011006758
id23945,0.046790488,0.953147216,6.23E-05
id17394,0.023228506,0.07120321,0.905568284
id06501,0.453852397,0.326540848,0.219606756
id26234,0.345595261,0.510469995,0.143934744
id21280,0.198292758,0.000844538,0.800862704
id20048,0.353250656,0.480411075,0.166338269
id01216,0.151564531,0.227404125,0.621031344
id25320,0.392682549,0.093183394,0.514134057
id22833,0.314832997,0.111453403,0.5737136
id22056,0.595475231,0.238715614,0.165809155
id02275,0.009925696,0.984075727,0.005998577
id26127,0.911536707,0.009693315,0.078769978
id17011,2.77E-06,0.998903291,0.001093943
id13847,0.58335731,0.223345098,0.193297592
id00013,0.162113284,0.802859724,0.035026992
id16463,0.708320897,0.045874443,0.24580466
id04845,0.323029922,0.666073319,0.010896759
id01787,0.024161527,0.412114108,0.563724366
id08637,0.821927195,0.114831708,0.063241097
id11414,0.530437189,0.048359335,0.421203476
id13177,0.315348075,0.302116795,0.382535129
id24517,0.957351635,0.035412472,0.007235894
id26838,0.597145439,0.294879774,0.107974787
id23081,0.002712693,0.986472426,0.01081488
id16327,0.28816518,0.591227879,0.120606941
id27282,0.001853203,0.997100952,0.001045844
id07489,0.441307226,0.063034998,0.495657776
id01718,0.029328105,0.017781604,0.952890291
id15441,0.775978397,0.177331263,0.04669034
id27736,0.003124269,0.992187452,0.004688279
id16324,0.175962145,0.65676515,0.167272705
id12027,0.119898807,0.434302735,0.445798458
id24653,0.405105514,0.586928491,0.007965995
id17541,0.355906642,0.279045184,0.365048174
id22406,0.311630348,0.620640405,0.067729246
id18356,0.541765423,0.342484182,0.115750395
id04505,0.627673818,0.123908353,0.248417829
id04246,0.59688766,0.129008481,0.274103858
id07368,0.603895589,0.240174151,0.15593026
id26185,0.071950592,0.081964462,0.846084946
id08878,0.290299788,0.324195745,0.385504468
id27691,0.197138009,0.083800924,0.719061067
id18004,0.421131208,0.209151091,0.369717701
id24426,0.520642721,0.115661746,0.363695533
id14164,0.757599543,0.106799226,0.135601231
id12653,0.008677518,0.983881754,0.007440728
id18060,0.673087386,0.061013309,0.265899305
id18556,0.706703695,0.119805405,0.1734909
id27371,0.346260717,0.456032354,0.197706929
id11989,0.408351856,0.260448137,0.331200007
id26095,0.247626399,0.682240983,0.070132618
id24978,0.825751013,0.103984908,0.07026408
id20322,0.739379737,0.09149796,0.169122303
id01954,0.937737826,0.012700842,0.049561331
id07434,0.567282644,0.133366191,0.299351166
id18144,0.009969979,0.128531512,0.861498508
id16250,0.034713296,0.760732594,0.20455411
id17793,3.37E-06,3.69E-06,0.999992939
id24067,0.360655746,0.284786985,0.354557269
id13891,0.065217867,0.036912505,0.897869629
id07334,0.334739415,0.443310983,0.221949603
id15633,0.156866423,0.670180773,0.172952804
id23239,0.663316354,0.181319283,0.155364363
id10674,0.53083581,0.309962225,0.159201965
id22093,0.778653344,0.131185072,0.090161584
id08444,0.075015704,0.714777105,0.210207191
id03257,0.447631891,0.220454489,0.33191362
id10040,0.381331936,0.369449682,0.249218381
id04902,0.635570077,0.033623958,0.330805965
id01219,0.840066708,0.100682974,0.059250318
id01340,0.709073324,0.146597515,0.144329162
id05117,0.310048562,0.6614754,0.028476038
id04908,0.305505784,0.02395716,0.670537056
id03626,0.003608337,0.000266535,0.996125129
id01888,0.953559894,0.0261656,0.020274506
id17199,0.276172339,0.243011763,0.480815898
id11200,0.648391386,0.088044947,0.263563666
id27561,0.491713973,0.208549754,0.299736273
id20966,0.015994259,0.944915976,0.039089765
id10257,0.003581464,0.994074768,0.002343768
id21168,0.10159501,0.87615508,0.022249911
id23363,0.362196075,0.000834619,0.636969307
id05321,0.479470523,0.250033946,0.270495531
id09928,0.020517156,0.001778697,0.977704147
id18015,0.999946277,5.01E-05,3.64E-06
id02082,0.060968653,0.917734184,0.021297163
id19279,0.347951081,0.52128999,0.130758929
id08541,0.356778054,0.484741687,0.158480259
id15249,0.391591453,0.603029403,0.005379144
id03609,0.039160215,0.872551113,0.088288673
id22902,0.700516523,0.068299221,0.231184255
id17733,0.976023515,0.004773507,0.019202978
id07554,0.280795972,0.390061901,0.329142128
id14120,0.254263821,0.047227514,0.698508665
id21802,0.13974346,0.651134374,0.209122166
id15614,0.03682601,0.904166083,0.059007907
id19437,2.29E-07,1.17E-07,0.999999654
id22698,0.65222357,0.228528243,0.119248187
id21841,0.019422093,0.966161396,0.014416512
id16177,0.285186835,0.692179275,0.02263389
id15887,0.057799606,0.403691602,0.538508792
id22629,0.575382232,0.179128019,0.245489749
id10346,0.815657697,0.119397365,0.064944938
id05154,0.840387332,0.085853619,0.073759049
id22913,0.709073324,0.146597515,0.144329162
id10544,0.078755735,0.116286739,0.804957526
id08703,0.822706655,0.153311241,0.023982105
id12817,0.586066868,0.071323929,0.342609203
id25433,0.451332244,0.487169736,0.06149802
id25112,0.030676792,0.051272943,0.918050265
id05054,0.399936748,0.532180772,0.06788248
id02311,0.048136666,0.932208973,0.019654361
id22160,0.208972084,0.673904574,0.117123342
id17422,0.938610136,0.017362569,0.044027295
id18985,0.46972896,0.091153923,0.439117117
id21905,0.187521056,0.224081245,0.588397699
id17474,0.950837528,0.027011304,0.022151168
id15236,0.001963148,0.903176027,0.094860825
id13964,0.719711801,0.240858785,0.039429414
id15962,0.604065282,0.292050375,0.103884343
id20866,0.406579823,0.211580873,0.381839304
id06625,0.328954988,0.367891192,0.30315382
id09793,0.248758004,0.286307431,0.464934565
id17365,0.002967371,0.988703883,0.008328746
id18463,0.244874935,0.575521166,0.179603899
id20693,0.139467588,0.751518466,0.109013945
id08785,0.068970795,0.902033112,0.028996093
id06783,0.12518357,0.850933805,0.023882625
id23178,0.012580072,0.00645073,0.980969198
id13513,0.003200016,0.988542351,0.008257633
id25361,0.099746451,0.422295544,0.477958005
id22319,0.680268852,0.103592976,0.216138171
id14024,0.425723319,0.247914104,0.326362577
id24186,0.031836469,0.945307612,0.022855919
id20965,0.556007586,0.199052185,0.244940229
id06242,0.309943001,0.546422306,0.143634693
id25665,0.017695427,0.395897945,0.586406628
id09706,0.44333601,0.386113904,0.170550086
id11026,0.002403427,0.996563659,0.001032915
id04223,0.934002395,0.054877862,0.011119743
id19674,0.053351982,0.886936077,0.059711941
id23420,0.045622128,0.428189543,0.526188329
id18059,0.434748675,0.371690988,0.193560338
id22576,0.876858244,0.046276787,0.076864969
id18495,0.006785105,0.989368064,0.003846832
id14139,0.846627711,0.08691698,0.066455309
id18313,0.595484881,0.244809668,0.159705451
id27356,0.322734755,0.018751774,0.658513471
id16035,0.826655903,0.00960736,0.163736738
id04182,0.469006225,0.303215861,0.227777913
id15667,0.965762008,0.028659508,0.005578484
id08713,0.852690987,0.067370132,0.07993888
id25563,0.001967134,0.994177082,0.003855784
id17023,0.625424911,0.296085053,0.078490036
id03014,1.55E-05,0.996056416,0.003928121
id23812,0.581568705,0.279576579,0.138854716
id20057,0.186554717,0.060084404,0.753360879
id12385,0.677823069,0.268548355,0.053628576
id24416,0.493573392,0.446134647,0.060291962
id15672,0.004057038,0.987413633,0.008529329
id13868,0.994600747,0.004620323,0.000778931
id21095,0.629075788,0.099177445,0.271746767
id05305,0.463583115,0.349009857,0.187407028
id15384,0.110398552,0.17469571,0.714905738
id14049,0.549166466,0.009149028,0.441684506
id23441,0.783073852,0.16134609,0.055580057
id12856,0.754759452,0.069256766,0.175983782
id16055,0.033023101,0.134970932,0.832005967
id24771,0.343337951,0.592991916,0.063670134
id14053,0.869177004,0.030277955,0.100545041
id19547,0.001490503,0.414132923,0.584376574
id03639,0.234100753,0.623890832,0.142008415
id14546,0.073499117,0.775261384,0.151239499
id13935,0.540801313,0.069505918,0.389692768
id20335,0.644018023,0.196401811,0.159580167
id07301,0.07448624,0.831656765,0.093856996
id10186,0.862102826,0.072068305,0.065828869
id00192,0.5124962,0.431840094,0.055663706
id17851,0.09752665,0.508823459,0.393649891
id08403,0.043816744,0.326540145,0.629643111
id06183,0.52296411,0.404871229,0.072164661
id24738,0.044823918,0.898324331,0.056851752
id15112,0.660154883,0.152410604,0.187434513
id19819,0.037824663,0.002594934,0.959580403
id17722,0.054982256,0.029832859,0.915184885
id24273,0.121747485,0.721809435,0.156443079
id18939,0.000859963,0.003279585,0.995860452
id16076,0.205460271,0.792123282,0.002416447
id23158,0.131034621,0.266585328,0.602380051
id12745,0.518290028,0.092307416,0.389402556
id22538,0.408218657,0.306553203,0.28522814
id14975,0.012370506,0.986805746,0.000823749
id27537,0.779858073,0.191018193,0.029123733
id06632,0.121253068,0.006562522,0.87218441
id08100,0.150129528,0.831377295,0.018493177
id00843,0.983399439,0.001538605,0.015061956
id22159,0.011970739,0.000389344,0.987639918
id18672,0.390924689,0.366540622,0.242534689
id06916,0.48240022,0.490366269,0.027233511
id22212,0.748805971,0.186127242,0.065066787
id00273,0.418320252,0.212751729,0.368928019
id26325,0.352665297,0.452344554,0.19499015
id23683,0.696087613,0.176874093,0.127038294
id14419,0.020654428,0.863694136,0.115651436
